Node Number	Directional Deformation (µm)
16500	1.765e-002
16501	1.2473e-002
16502	1.0583e-003
16503	2.2563e-002
16504	2.4654e-002
16505	1.35e-002
16506	1.9659
16507	1.9589
16508	1.9988
16509	1.7988
16510	1.9264
16511	-2.157e-003
16512	1.8894e-002
16513	5.2966e-002
16514	-8.8702e-003
16515	2.2322e-002
16516	2.6774e-002
16517	4.3597e-002
16518	1.098e-002
16519	1.762e-004
16520	-1.2412e-003
16521	-1.6115e-003
16522	-1.1504e-004
16523	-1.87e-003
16524	-1.6216e-002
16525	-1.4146e-002
16526	-1.6413e-002
16527	-1.2349e-002
16528	1.7118e-004
16529	1.6696e-004
16530	-5.253e-006
16531	-4.9902e-005
16532	-8.4208e-005
16533	1.9533e-003
16534	3.349e-003
16535	1.875e-003
16536	0.62194
16537	0.28376
16538	0.64982
16539	0.85697
16540	0.82066
16541	-2.7121e-002
16542	-2.4324e-002
16543	-2.7541e-002
16544	3.6949e-002
16545	-3.09e-002
16546	-1.6693e-002
16547	1.2759e-002
16548	4.8782e-003
16549	1.1567e-002
16550	1.1432e-002
16551	1.3752e-002
16552	6.2149e-003
16553	2.648e-002
16554	1.4044e-002
16555	8.5737e-002
16556	5.5552e-002
16557	0.10245
16558	7.2055e-002
16559	0.12094
16560	3.1642e-003
16561	-1.1186e-003
16562	7.0903e-003
16563	3.0684e-004
16564	8.6523e-003
16565	9.636e-004
16566	2.2611e-004
16567	4.8207e-003
16568	1.9088e-003
16569	1.3972
16570	1.4604
16571	1.2362
16572	1.3411
16573	1.6252e-002
16574	6.8285e-002
16575	-8.4287e-004
16576	3.6379e-003
16577	7.0679e-002
16578	-9.4518e-004
16579	7.0997e-003
16580	3.8933e-003
16581	1.5884e-003
16582	8.2017e-003
16583	1.8403e-003
16584	2.9883e-003
16585	1.3079e-002
16586	4.3791e-003
16587	6.5131e-004
16588	1.311e-003
16589	2.3114e-004
16590	7.9784e-004
16591	2.3718e-003
16592	6.47e-003
16593	4.6604e-003
16594	1.0536e-002
16595	1.6888e-003
16596	0.13619
16597	7.8501e-003
16598	0.24707
16599	0.1306
16600	3.4464
16601	3.4416
16602	1.0645e-002
16603	8.2285e-003
16604	5.6567e-003
16605	8.9338e-003
16606	0.23561
16607	0.16657
16608	0.17645
16609	0.94331
16610	1.1443
16611	1.0998
16612	3.4904e-004
16613	-1.2542e-003
16614	-3.0898e-004
16615	1.0343e-003
16616	-1.0585e-002
16617	-7.8242e-003
16618	-6.4656e-003
16619	-1.8345e-002
16620	-6.7886e-003
16621	0.1105
16622	9.738e-002
16623	0.11777
16624	0.17821
16625	7.884e-002
16626	0.1436
16627	0.8021
16628	0.71886
16629	0.81937
16630	4.2404e-002
16631	3.054e-002
16632	3.7982e-002
16633	1.9692e-003
16634	1.6082e-003
16635	4.4577e-004
16636	2.2447
16637	2.3232
16638	2.2156
16639	2.1581
16640	6.1292e-002
16641	0.11853
16642	4.6888e-002
16643	0.14029
16644	3.3255e-003
16645	-7.6932e-004
16646	1.2411e-002
16647	2.1289e-003
16648	-2.0827e-003
16649	4.6562e-002
16650	1.8505e-002
16651	8.5552e-002
16652	1.0833e-002
16653	0.54331
16654	0.64266
16655	0.61934
16656	9.9414e-003
16657	1.1524e-002
16658	0.4608
16659	0.50569
16660	4.9374e-002
16661	6.4478e-002
16662	6.0051e-002
16663	0.18808
16664	0.11018
16665	0.29115
16666	0.20986
16667	0.21478
16668	0.37956
16669	5.3447e-002
16670	5.5077e-002
16671	4.5235e-002
16672	0.73798
16673	0.85068
16674	0.73215
16675	0.8694
16676	0.27951
16677	0.31307
16678	0.21138
16679	0.3101
16680	0.55662
16681	0.46571
16682	0.63503
16683	0.10617
16684	0.11457
16685	0.12375
16686	-1.5373e-002
16687	-1.3246e-002
16688	-8.2388e-003
16689	-1.9562e-002
16690	8.7312e-004
16691	2.6488e-003
16692	2.387e-003
16693	0.82655
16694	0.75852
16695	0.98889
16696	0.65512
16697	0.42043
16698	0.44748
16699	0.49279
16700	0.35254
16701	0.33996
16702	0.30075
16703	0.44549
16704	0.21923
16705	1.386e-002
16706	1.1355e-002
16707	6.3471e-003
16708	1.3672e-002
16709	2.029e-002
16710	3.6176e-002
16711	1.6692
16712	1.1084
16713	0.97398
16714	1.105
16715	0.78255
16716	0.59556
16717	0.11948
16718	6.4557e-002
16719	0.12493
16720	2.8429e-002
16721	5.9905e-002
16722	0.49171
16723	0.61377
16724	-3.6837e-002
16725	-1.3237e-002
16726	0.15507
16727	0.14399
16728	2.9691e-003
16729	2.9227e-003
16730	2.2867e-003
16731	0.81665
16732	0.74978
16733	1.5911e-003
16734	-5.117e-004
16735	4.9623e-003
16736	-1.7408e-003
16737	7.1757e-003
16738	4.7408e-002
16739	7.2783e-002
16740	0.10867
16741	3.2195e-002
16742	-1.9755e-002
16743	-2.2894e-002
16744	0.54796
16745	0.56741
16746	0.55277
16747	0.41598
16748	0.64788
16749	0.94639
16750	0.80723
16751	1.1455
16752	1.3607e-003
16753	1.0816e-003
16754	0.10577
16755	0.68751
16756	1.0962e-003
16757	3.8812e-002
16758	4.0157e-002
16759	6.4349e-002
16760	7.2635e-003
16761	9.7545e-003
16762	3.1267e-003
16763	0.6816
16764	0.61287
16765	0.89125
16766	0.63069
16767	0.66179
16768	-2.146e-003
16769	-2.1846e-002
16770	3.2418e-003
16771	-2.5333e-003
16772	1.1043
16773	0.85196
16774	0.53528
16775	0.36295
16776	0.29066
16777	0.59576
16778	0.32652
16779	0.21926
16780	0.18163
16781	1.3171
16782	1.4882
16783	0.94584
16784	1.6189
16785	0.49804
16786	0.46181
16787	6.0881e-002
16788	4.9432e-002
16789	6.7684e-002
16790	5.0258e-002
16791	0.43469
16792	0.32057
16793	0.53926
16794	0.41866
16795	0.65052
16796	0.2996
16797	-3.7364e-002
16798	-3.719e-002
16799	-4.1641e-002
16800	-3.231e-002
16801	-3.3421e-002
16802	9.0876e-003
16803	1.6441e-002
16804	1.0798e-002
16805	9.4801e-003
16806	1.1225e-002
16807	1.6758e-002
16808	0.24181
16809	0.32678
16810	0.39382
16811	0.27999
16812	8.4793e-003
16813	1.4117e-002
16814	1.5471e-002
16815	9.058e-003
16816	5.8078e-002
16817	8.8915e-002
16818	8.75e-002
16819	8.2878e-002
16820	9.2155e-002
16821	0.14887
16822	0.15004
16823	9.2799e-002
16824	0.13287
16825	0.274
16826	0.35533
16827	0.42333
16828	0.35894
16829	-2.9104e-003
16830	-2.4936e-003
16831	-6.0516e-004
16832	-5.6069e-004
16833	8.4318e-004
16834	1.3853e-003
16835	-2.6064e-003
16836	-4.8656e-004
16837	8.4655e-003
16838	6.233e-003
16839	2.8401e-003
16840	2.7501e-003
16841	8.9838e-003
16842	5.5441e-003
16843	7.6827e-003
16844	1.0096e-002
16845	9.0712e-003
16846	9.0697e-003
16847	6.9711e-003
16848	0.23385
16849	0.28856
16850	0.30413
16851	0.30765
16852	0.56609
16853	0.55885
16854	0.60639
16855	0.55279
16856	0.6597
16857	0.76248
16858	0.60802
16859	0.415
16860	0.37465
16861	0.37946
16862	2.3197
16863	2.1301
16864	2.4171
16865	2.175
16866	2.315
16867	2.2442
16868	6.2272e-002
16869	7.363e-002
16870	5.8176e-002
16871	7.1767e-002
16872	7.7695e-002
16873	9.2976e-003
16874	8.8416e-003
16875	1.7594e-003
16876	4.9177e-004
16877	2.3253e-003
16878	2.8112e-004
16879	4.242e-004
16880	0.14287
16881	0.11486
16882	4.3996e-002
16883	9.002e-002
16884	5.2061e-002
16885	1.7396
16886	1.8244
16887	1.5293
16888	1.9894
16889	1.4197
16890	8.3446e-002
16891	8.4499e-002
16892	8.9114e-002
16893	8.8065e-002
16894	0.62333
16895	0.4098
16896	0.62956
16897	2.0184e-003
16898	0.16941
16899	0.14765
16900	3.1733e-002
16901	1.6081
16902	1.5535
16903	1.1442
16904	1.7824
16905	1.2784e-002
16906	1.5098e-002
16907	1.5898e-002
16908	0.80126
16909	0.87767
16910	0.73054
16911	4.0391e-003
16912	2.5913e-003
16913	2.6276e-003
16914	1.4557e-003
16915	-1.7319e-002
16916	-2.2807e-002
16917	-2.826e-002
16918	6.3936e-002
16919	5.5834e-002
16920	5.8909e-002
16921	0.59264
16922	0.48334
16923	0.32271
16924	0.41202
16925	3.0896e-002
16926	2.7333e-002
16927	2.202e-002
16928	3.104e-002
16929	2.1104e-002
16930	2.1268e-002
16931	2.1091e-002
16932	2.1269e-002
16933	6.0304e-002
16934	6.1252e-002
16935	6.5326e-002
16936	2.1616
16937	2.5425
16938	2.2752
16939	2.3663
16940	1.8971
16941	2.8352
16942	0.18464
16943	0.28105
16944	0.15529
16945	0.20211
16946	0.35259
16947	1.3735e-002
16948	6.3932e-003
16949	2.8277e-002
16950	5.2079e-003
16951	3.9283e-002
16952	6.7726e-002
16953	5.5697e-002
16954	4.2417e-002
16955	8.4607e-002
16956	3.4541e-002
16957	6.3522e-003
16958	0.20566
16959	6.7364e-002
16960	0.2759
16961	5.4268e-003
16962	2.2132e-003
16963	7.009e-002
16964	3.7034e-002
16965	3.4629e-002
16966	-7.4222e-003
16967	-3.7152e-003
16968	6.0619e-005
16969	-1.0086e-002
16970	3.1669e-003
16971	3.836e-003
16972	1.9909e-003
16973	6.6776e-003
16974	1.4689e-003
16975	5.1833e-003
16976	2.4264e-003
16977	1.2636e-002
16978	-5.8212e-004
16979	-1.2279e-003
16980	-4.2967e-003
16981	-1.3336e-003
16982	-7.709e-003
16983	-4.3853e-003
16984	-2.9031e-003
16985	-7.718e-003
16986	1.8967
16987	1.9097
16988	1.9535
16989	3.9532e-002
16990	1.4312e-002
16991	4.2042e-002
16992	5.7517e-003
16993	6.1411e-003
16994	-2.3642e-003
16995	-4.4236e-003
16996	-1.7219e-003
16997	-4.1745e-003
16998	-2.5658e-003
16999	-1.0641e-002
17000	-1.0714e-002
17001	-1.6773e-002
17002	-4.6401e-003
17003	5.0626e-002
17004	4.1036e-002
17005	4.1544e-002
17006	2.0698
17007	2.1122
17008	2.5239
17009	2.361
17010	2.439
17011	1.1246e-002
17012	9.1775e-003
17013	1.1218e-002
17014	0.70572
17015	0.69956
17016	0.6893
17017	0.91434
17018	0.83115
17019	2.1708e-002
17020	1.7509e-002
17021	2.2668e-002
17022	4.8753e-002
17023	6.9163e-002
17024	2.3771e-002
17025	8.1538e-002
17026	3.2281e-002
17027	0.32946
17028	0.42627
17029	0.65098
17030	0.36434
17031	0.3114
17032	2.6694
17033	2.9902
17034	2.561
17035	2.9311
17036	1.0205e-002
17037	7.9521e-003
17038	3.6419e-004
17039	1.4073e-002
17040	9.5313e-003
17041	-5.5956e-003
17042	-2.0865e-003
17043	-4.1549e-003
17044	9.6468e-003
17045	1.5977e-002
17046	1.3138e-002
17047	1.0144
17048	0.85578
17049	0.99438
17050	0.76341
17051	1.4272
17052	1.2563e-002
17053	9.8069e-003
17054	1.1638e-002
17055	1.3815e-002
17056	8.1046e-003
17057	1.1807e-002
17058	0.1066
17059	0.12733
17060	0.21295
17061	0.11431
17062	0.10498
17063	0.10964
17064	4.4509e-002
17065	2.583
17066	2.4229
17067	2.5378
17068	3.048
17069	0.34019
17070	0.20881
17071	0.21792
17072	0.28662
17073	0.15662
17074	0.14645
17075	0.12561
17076	0.14403
17077	1.395e-002
17078	9.4055e-003
17079	8.626e-003
17080	9.5004e-003
17081	7.7805e-003
17082	1.7699e-002
17083	0.26539
17084	0.1627
17085	0.16739
17086	0.22895
17087	1.0973e-002
17088	1.982e-002
17089	1.0427e-002
17090	8.1465e-003
17091	0.10995
17092	0.11396
17093	8.6574e-002
17094	6.4949e-002
17095	0.15319
17096	0.18378
17097	0.13045
17098	0.10972
17099	0.23938
17100	0.19692
17101	0.29632
17102	0.20174
17103	0.18041
17104	0.93367
17105	1.0403
17106	1.2129
17107	0.93977
17108	0.84715
17109	1.069
17110	0.9377
17111	7.2775e-002
17112	6.7645e-002
17113	-3.9694e-003
17114	8.6445e-004
17115	-6.8071e-004
17116	6.9929e-003
17117	8.7134e-003
17118	0.79784
17119	1.08
17120	0.75443
17121	0.64967
17122	4.4588e-003
17123	-3.8401e-003
17124	-1.9705e-002
17125	-3.9882e-002
17126	-2.1714e-002
17127	-2.5018e-002
17128	2.001e-002
17129	3.9416e-002
17130	2.4187e-002
17131	4.4758e-002
17132	4.1179e-002
17133	-1.0037e-002
17134	-1.0837e-002
17135	-1.02e-002
17136	-1.0339e-002
17137	-9.8706e-003
17138	9.9406e-002
17139	0.21194
17140	0.12398
17141	0.1045
17142	1.5566e-003
17143	-4.7412e-003
17144	-1.9793e-003
17145	4.2263e-002
17146	2.4734e-002
17147	1.8872
17148	1.6864
17149	2.0398
17150	1.6554
17151	1.5784
17152	3.6031e-002
17153	6.7885e-003
17154	1.6505e-002
17155	3.5017e-003
17156	5.9265e-003
17157	5.0417e-003
17158	1.8755
17159	2.2329
17160	1.9459
17161	4.1562e-003
17162	3.9939e-003
17163	8.0957e-003
17164	1.0234e-002
17165	3.4619e-003
17166	0.36073
17167	0.28874
17168	0.29307
17169	0.40251
17170	8.2773e-003
17171	5.6686e-003
17172	1.0633e-002
17173	3.1262e-002
17174	3.0891e-003
17175	-1.2199e-002
17176	3.4662e-002
17177	0.94848
17178	0.98185
17179	1.0056
17180	0.93593
17181	0.9985
17182	1.0019
17183	0.9492
17184	0.56053
17185	0.64481
17186	1.1274
17187	1.3446
17188	0.92678
17189	1.0969
17190	0.34426
17191	0.47383
17192	0.48058
17193	0.51793
17194	0.48313
17195	0.35306
17196	0.47295
17197	0.48499
17198	0.34242
17199	0.6049
17200	0.2748
17201	-3.894e-002
17202	-3.3252e-002
17203	-3.6141e-002
17204	0.82026
17205	0.75512
17206	0.82126
17207	0.79652
17208	0.66444
17209	0.40961
17210	0.53958
17211	0.3042
17212	0.38807
17213	3.4312e-003
17214	4.3096e-003
17215	3.5012e-003
17216	6.6696e-003
17217	-1.3202e-002
17218	3.4824e-003
17219	-7.6365e-003
17220	-1.8299e-003
17221	-1.0405e-002
17222	5.8609e-003
17223	0.4471
17224	0.33129
17225	0.51637
17226	1.4218
17227	1.5611
17228	1.3886
17229	-1.0242e-002
17230	-1.0673e-002
17231	-9.9759e-003
17232	-9.4418e-003
17233	-1.0015e-002
17234	-1.0271e-003
17235	-1.0237e-002
17236	-5.5586e-003
17237	8.4306e-002
17238	6.2534e-002
17239	7.3508e-002
17240	1.4766e-002
17241	1.5102e-002
17242	1.1712e-002
17243	-6.2611e-002
17244	-5.4763e-002
17245	-6.2111e-002
17246	-4.3501e-002
17247	3.902e-002
17248	5.0728e-002
17249	7.8226e-002
17250	4.6939e-002
17251	3.4745e-002
17252	1.7329e-003
17253	2.8841e-004
17254	2.9724e-003
17255	-1.6943e-002
17256	-1.1745e-002
17257	-2.446e-003
17258	3.2108e-003
17259	-3.2112e-003
17260	2.5789e-002
17261	2.0107e-002
17262	-2.2724e-003
17263	3.2447e-002
17264	4.1741e-003
17265	1.6707e-003
17266	1.6568e-002
17267	7.1318e-003
17268	4.0422e-004
17269	2.0038e-003
17270	-1.057e-004
17271	1.9261
17272	2.0018
17273	1.9144
17274	-9.5257e-003
17275	-8.4483e-003
17276	-7.9404e-003
17277	-7.7564e-003
17278	-9.6193e-003
17279	1.5182e-002
17280	2.0745e-002
17281	4.0912e-002
17282	5.3343e-003
17283	0.24144
17284	0.18668
17285	0.34014
17286	0.11085
17287	0.42786
17288	0.18545
17289	4.1705e-002
17290	6.5053e-002
17291	0.10457
17292	4.222e-002
17293	5.9126e-002
17294	-1.6761e-002
17295	-1.9185e-002
17296	2.0418e-003
17297	-2.3426e-002
17298	0.4809
17299	0.34307
17300	0.46542
17301	0.6265
17302	0.24464
17303	0.55566
17304	1.3622
17305	1.4781
17306	1.3219
17307	0.10349
17308	0.11413
17309	0.13218
17310	9.8723e-002
17311	0.13244
17312	1.238e-002
17313	9.4965e-003
17314	1.055e-002
17315	1.1246e-002
17316	9.6456e-003
17317	8.6391e-003
17318	-5.5764e-002
17319	-3.961e-002
17320	-4.0624e-002
17321	-5.0731e-002
17322	4.2472e-002
17323	5.8252e-002
17324	6.2328e-002
17325	5.371e-002
17326	2.1793e-002
17327	2.9774e-002
17328	4.9748e-002
17329	1.7859e-002
17330	0.53691
17331	0.52282
17332	0.48837
17333	0.17028
17334	0.10778
17335	3.8261e-003
17336	5.7297e-003
17337	4.5725e-003
17338	0.56097
17339	0.47609
17340	0.64942
17341	0.43197
17342	0.31658
17343	0.23052
17344	0.36862
17345	3.3991
17346	3.2547
17347	3.4633
17348	3.4024
17349	3.5264
17350	3.245
17351	6.2413e-002
17352	0.19894
17353	2.0755e-002
17354	1.724e-002
17355	0.22051
17356	2.2398e-003
17357	3.3836e-003
17358	7.0314e-004
17359	2.0319e-003
17360	1.0611e-003
17361	1.0747e-002
17362	1.156e-002
17363	1.6296e-003
17364	3.52e-003
17365	5.09e-003
17366	0.467
17367	0.56836
17368	2.1446
17369	6.3988e-002
17370	0.19201
17371	1.1981
17372	1.1412
17373	0.85422
17374	1.039
17375	1.5015
17376	0.73976
17377	1.0169
17378	0.92905
17379	1.004
17380	0.81108
17381	7.1634e-002
17382	8.1607e-002
17383	7.6556e-002
17384	7.8645e-002
17385	0.83277
17386	0.69393
17387	0.61967
17388	-2.965e-002
17389	-1.8064e-002
17390	-2.533e-002
17391	-3.1801e-002
17392	5.9684e-002
17393	5.5525e-002
17394	4.0562e-002
17395	1.2336e-002
17396	1.0724e-002
17397	-1.6216e-002
17398	-1.3649e-002
17399	1.1778
17400	0.95367
17401	4.3286e-002
17402	6.3723e-002
17403	1.6926e-002
17404	0.9166
17405	1.1777
17406	0.1177
17407	0.1382
17408	6.5633e-002
17409	6.42e-002
17410	7.428e-002
17411	3.9651e-003
17412	4.994e-003
17413	3.5286e-003
17414	2.1681e-003
17415	9.7693e-004
17416	-3.396e-002
17417	-3.8258e-002
17418	-2.9657e-002
17419	-8.2052e-003
17420	-8.3713e-003
17421	2.2809e-002
17422	1.3063e-002
17423	3.8886e-002
17424	8.5619e-003
17425	1.025e-002
17426	8.2085e-003
17427	9.7792e-003
17428	1.5168
17429	1.4882
17430	0.15607
17431	0.15294
17432	0.22328
17433	0.36823
17434	1.8892e-002
17435	6.5594e-002
17436	1.1172e-002
17437	2.7468e-003
17438	2.8906e-003
17439	2.8102e-003
17440	4.4027e-003
17441	3.2788e-003
17442	2.879e-003
17443	5.5526e-002
17444	3.6416e-002
17445	1.25
17446	1.0233
17447	1.7656
17448	2.6274e-003
17449	3.5793e-003
17450	2.5156e-003
17451	-2.3531e-002
17452	-2.331e-002
17453	1.5318
17454	1.5377
17455	1.4851
17456	1.6887e-002
17457	1.1318e-002
17458	1.5734e-002
17459	3.4489e-002
17460	7.9039e-003
17461	7.8082e-003
17462	-6.792e-003
17463	-5.4088e-003
17464	1.9405e-002
17465	0.4223
17466	0.37646
17467	0.49938
17468	0.26479
17469	0.90609
17470	0.87878
17471	0.91435
17472	3.0741e-002
17473	0.44889
17474	0.57934
17475	0.88242
17476	0.89016
17477	0.91796
17478	6.051e-002
17479	9.3402e-002
17480	3.4707e-002
17481	2.1547
17482	1.713
17483	7.6925e-002
17484	4.0818e-002
17485	9.4206e-002
17486	4.9316e-002
17487	1.4816
17488	1.4013
17489	1.3528
17490	-2.517e-004
17491	7.297e-003
17492	-3.3505e-003
17493	-4.9518e-003
17494	1.1982e-002
17495	8.6873e-003
17496	3.1948e-002
17497	2.4383e-002
17498	4.8822e-002
17499	0.37248
17500	0.4931
17501	0.55644
17502	1.1266e-003
17503	-1.5272e-003
17504	1.0735e-003
17505	2.2836e-003
17506	7.4863e-003
17507	-5.1872e-004
17508	9.1024e-003
17509	1.2629e-003
17510	0.16095
17511	0.16193
17512	0.14731
17513	0.13833
17514	0.16553
17515	0.15545
17516	-4.2561e-003
17517	-3.7597e-003
17518	-1.3143e-004
17519	-1.026e-003
17520	8.3689e-002
17521	9.4386e-002
17522	0.14597
17523	8.3451e-002
17524	5.66e-003
17525	6.4952e-003
17526	6.1062e-003
17527	4.0149e-003
17528	5.9602e-003
17529	6.4637e-003
17530	-6.077e-003
17531	-8.8337e-003
17532	-7.4434e-003
17533	-5.7397e-003
17534	0.15308
17535	0.14223
17536	0.14153
17537	0.1284
17538	0.15189
17539	0.19895
17540	0.24405
17541	0.24047
17542	0.19546
17543	0.17382
17544	1.198
17545	1.1728
17546	0.96314
17547	1.2012
17548	3.5189e-002
17549	2.1624e-002
17550	2.6287e-002
17551	0.99095
17552	0.48076
17553	0.38231
17554	0.90431
17555	0.69213
17556	0.84349
17557	0.65601
17558	0.84951
17559	-1.5565e-002
17560	-8.8206e-003
17561	-1.2636e-002
17562	3.9583e-003
17563	3.5213e-003
17564	9.4248e-003
17565	9.4671e-003
17566	-7.3464e-003
17567	-6.4008e-003
17568	-4.0733e-002
17569	-3.648e-002
17570	-4.2335e-002
17571	-1.0667e-003
17572	8.0553e-004
17573	0.27597
17574	0.39542
17575	0.30166
17576	0.28606
17577	0.21038
17578	0.25649
17579	1.1776
17580	1.0011
17581	1.3397
17582	1.316
17583	6.7476e-002
17584	5.5737e-002
17585	5.6869e-002
17586	1.0057
17587	0.98742
17588	0.986
17589	0.97248
17590	0.99067
17591	-9.6033e-003
17592	-8.4305e-003
17593	-7.4292e-003
17594	-4.2128e-003
17595	-5.1989e-003
17596	-4.9111e-004
17597	2.9964
17598	2.9909
17599	2.9987
17600	2.8582
17601	2.949
17602	2.9749
17603	1.8172e-002
17604	2.0709e-002
17605	1.8812e-002
17606	1.8066e-002
17607	0.46985
17608	0.57182
17609	0.59898
17610	0.86555
17611	0.95747
17612	1.0297
17613	-8.7138e-004
17614	-3.2124e-003
17615	-5.5637e-003
17616	6.1956e-004
17617	-9.0945e-004
17618	-2.1852e-002
17619	-2.9303e-002
17620	-2.7184e-002
17621	9.0382e-002
17622	8.0096e-002
17623	7.7106e-002
17624	7.4878e-002
17625	5.2515e-002
17626	4.3799e-002
17627	4.4807e-002
17628	5.4751e-002
17629	0.26701
17630	0.1858
17631	0.22273
17632	0.29372
17633	0.54012
17634	0.37109
17635	0.52949
17636	0.29868
17637	0.26542
17638	1.6495
17639	1.7416
17640	1.8644
17641	1.6086
17642	1.6616
17643	0.15391
17644	6.4105e-002
17645	6.8776e-002
17646	0.12589
17647	-8.9344e-003
17648	-1.1232e-002
17649	-1.6226e-002
17650	-8.6981e-003
17651	5.8024e-005
17652	3.2643e-004
17653	9.5446e-005
17654	1.5282e-002
17655	1.2011e-002
17656	7.2712e-003
17657	5.8833e-003
17658	1.6868e-002
17659	2.5262e-003
17660	2.9446
17661	2.8292
17662	2.8307
17663	2.9016
17664	2.9098
17665	0.9806
17666	0.96076
17667	0.96582
17668	0.96847
17669	0.98277
17670	2.0115
17671	1.2328
17672	1.4372
17673	2.1992
17674	-2.89e-004
17675	1.5671e-002
17676	1.4022e-002
17677	2.2089e-002
17678	5.825e-003
17679	1.5572e-002
17680	4.9959e-003
17681	7.8126e-003
17682	0.97193
17683	0.99165
17684	0.95467
17685	-8.3451e-003
17686	-1.7668e-002
17687	2.2914e-002
17688	-1.861e-002
17689	-5.098e-004
17690	-5.2989e-003
17691	1.3809e-002
17692	2.581e-002
17693	3.1903e-002
17694	3.5466e-002
17695	2.582e-002
17696	1.8399
17697	2.2296
17698	2.1547
17699	1.7011
17700	1.4799
17701	1.9541
17702	7.9668e-002
17703	0.11034
17704	8.0585e-002
17705	5.9636e-002
17706	5.8602e-003
17707	7.6555e-003
17708	7.193e-003
17709	5.7477e-003
17710	9.9933e-002
17711	0.13883
17712	0.1085
17713	9.2555e-002
17714	0.19856
17715	0.11905
17716	0.14583
17717	0.15912
17718	0.14225
17719	0.74183
17720	0.42935
17721	0.65955
17722	0.63783
17723	0.42465
17724	0.61823
17725	0.41513
17726	1.3479e-002
17727	1.5322e-002
17728	0.36994
17729	0.53127
17730	0.74184
17731	0.96407
17732	0.6379
17733	2.209e-003
17734	2.1741e-003
17735	-1.5998e-002
17736	-2.2997e-002
17737	0.10537
17738	8.0341e-002
17739	8.1864e-002
17740	0.116
17741	0.34843
17742	0.3403
17743	0.76122
17744	0.64275
17745	5.8995e-002
17746	4.8776e-002
17747	0.77582
17748	0.65838
17749	5.8572e-003
17750	0.1307
17751	0.267
17752	0.52958
17753	0.43581
17754	0.37905
17755	0.51294
17756	0.39585
17757	0.27839
17758	-3.8389e-002
17759	-4.1177e-002
17760	-3.1421e-002
17761	2.1748e-002
17762	2.1365e-002
17763	1.9743e-002
17764	2.0873e-002
17765	0.69612
17766	0.8823
17767	0.73704
17768	0.74548
17769	-4.017e-003
17770	-3.6395e-003
17771	-6.2465e-003
17772	-1.4962e-003
17773	-3.5097e-002
17774	-3.785e-002
17775	-3.4663e-002
17776	3.9798e-002
17777	3.7186e-002
17778	4.1871e-002
17779	3.0758e-002
17780	4.8729e-002
17781	0.14831
17782	0.14399
17783	0.17458
17784	7.3033e-002
17785	7.7752e-002
17786	7.0739e-002
17787	7.5154e-002
17788	0.19475
17789	0.27067
17790	0.18684
17791	0.83228
17792	0.94062
17793	1.0376
17794	0.79958
17795	-3.103e-002
17796	-1.7324e-002
17797	-2.3839e-002
17798	1.1497
17799	1.0425
17800	0.94869
17801	1.2741
17802	0.34255
17803	0.41227
17804	0.4143
17805	0.31064
17806	-7.905e-003
17807	-8.3792e-003
17808	-7.5571e-003
17809	0.17948
17810	0.11282
17811	7.6941e-002
17812	0.17026
17813	4.7666e-002
17814	4.0444e-002
17815	5.8624e-002
17816	5.0457e-002
17817	9.6858e-003
17818	1.0278e-002
17819	1.0554e-002
17820	8.8581e-003
17821	-1.734e-002
17822	-3.3636e-002
17823	-2.3803e-002
17824	-4.3078e-002
17825	-9.8762e-003
17826	8.5595e-002
17827	0.10723
17828	9.7851e-002
17829	0.58619
17830	0.43478
17831	1.9425e-002
17832	1.1011e-002
17833	2.9673e-002
17834	8.135e-002
17835	1.8497e-002
17836	2.2102e-002
17837	2.0819e-002
17838	2.4345e-002
17839	1.0734e-002
17840	0.12903
17841	0.15143
17842	0.1099
17843	0.14039
17844	7.9345e-002
17845	5.2183e-002
17846	7.1287e-002
17847	0.83891
17848	0.85874
17849	0.89055
17850	0.86268
17851	0.22869
17852	0.15743
17853	0.27854
17854	1.2364
17855	1.2374
17856	1.3104
17857	1.76e-003
17858	1.8373e-003
17859	1.4228e-003
17860	0.77029
17861	2.1746e-002
17862	1.3393e-002
17863	1.7713e-002
17864	0.9267
17865	1.5947
17866	0.70349
17867	7.2596e-002
17868	2.4366e-002
17869	1.6602e-002
17870	0.20153
17871	7.6994e-002
17872	0.37824
17873	0.18462
17874	0.2581
17875	0.17122
17876	1.7616
17877	2.019
17878	1.7314
17879	1.9872
17880	8.7655e-003
17881	2.039e-002
17882	1.3316e-002
17883	0.37424
17884	0.24266
17885	0.33802
17886	1.3231
17887	1.5723
17888	1.455
17889	0.21166
17890	0.16715
17891	0.18363
17892	0.31625
17893	0.12418
17894	0.15255
17895	0.14297
17896	0.14801
17897	1.9625
17898	2.1809
17899	2.1476
17900	-2.0401e-002
17901	-1.1581e-002
17902	5.4251e-002
17903	7.8666e-002
17904	-1.5479e-003
17905	-4.4124e-003
17906	-7.5168e-003
17907	-6.2672e-005
17908	2.0497e-004
17909	2.2135e-003
17910	-4.2785e-004
17911	7.499e-002
17912	5.8084e-002
17913	6.9105e-002
17914	-1.7905e-003
17915	2.4502e-003
17916	4.497e-002
17917	1.8408
17918	6.6435e-002
17919	6.1853e-003
17920	1.7755e-002
17921	7.9206e-002
17922	5.2208e-003
17923	0.29689
17924	0.18479
17925	0.19522
17926	0.52644
17927	0.29032
17928	0.85291
17929	0.83255
17930	0.89229
17931	5.0814e-003
17932	3.0569e-003
